id,slug,question,event_title,event_slug,created_at,end_date,updated_at,closed,volume,p1,p2,resolution,cluster
1485169,will-any-eu-country-strike-iran-by-march-31,Will any E.U. country strike Iran by March 31?,Which countries will conduct military action against Iran by March 31?,which-countries-will-strike-iran-by-march-31,2026-03-02 17:26:41+00:00,2026-03-31 00:00:00+00:00,2026-03-31 13:43:23+00:00,0,483821.47052700096,0.0035,0.9965,UNRESOLVED,IR_STRIKE
1551469,military-action-against-iran-ends-on-march-11-2026,"Military action against Iran ends on March 11, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:14+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551470,military-action-against-iran-ends-on-march-12-2026,"Military action against Iran ends on March 12, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:15+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551471,military-action-against-iran-ends-on-march-13-2026,"Military action against Iran ends on March 13, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:16+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551472,military-action-against-iran-ends-on-march-14-2026,"Military action against Iran ends on March 14, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:17+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,132619.92848800006,0.0,1.0,NO,IR_STRIKE
1551473,military-action-against-iran-ends-on-march-15-2026,"Military action against Iran ends on March 15, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:18+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551474,military-action-against-iran-ends-on-march-16-2026,"Military action against Iran ends on March 16, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:19+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551475,military-action-against-iran-ends-on-march-17-2026,"Military action against Iran ends on March 17, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:20+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551476,military-action-against-iran-ends-on-march-18-2026,"Military action against Iran ends on March 18, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:21+00:00,2026-03-31 00:00:00+00:00,2026-03-22 22:24:19+00:00,1,82930.58388099995,0.0005,0.9995,NO,IR_STRIKE
1551477,military-action-against-iran-ends-on-march-19-2026,"Military action against Iran ends on March 19, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:21+00:00,2026-03-31 00:00:00+00:00,2026-03-22 22:24:19+00:00,1,100131.29839699996,0.0005,0.9995,NO,IR_STRIKE
1551478,military-action-against-iran-ends-on-march-20-2026,"Military action against Iran ends on March 20, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:22+00:00,2026-03-31 00:00:00+00:00,2026-03-22 22:24:19+00:00,1,160395.10146099998,0.0005,0.9995,NO,IR_STRIKE
1551479,military-action-against-iran-ends-on-march-21-2026,"Military action against Iran ends on March 21, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:23+00:00,2026-03-31 00:00:00+00:00,2026-03-23 23:36:06+00:00,1,147203.48335899998,0.0005,0.9995,NO,IR_STRIKE
1551480,military-action-against-iran-ends-on-march-22-2026,"Military action against Iran ends on March 22, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:24+00:00,2026-03-31 00:00:00+00:00,2026-03-23 23:36:06+00:00,1,171264.5447669999,0.0005,0.9995,NO,IR_STRIKE
1551481,military-action-against-iran-ends-on-march-23-2026,"Military action against Iran ends on March 23, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:25+00:00,2026-03-31 00:00:00+00:00,2026-03-23 23:36:06+00:00,1,188181.36489699985,0.0005,0.9995,NO,IR_STRIKE
1551482,military-action-against-iran-ends-on-march-24-2026,"Military action against Iran ends on March 24, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:26+00:00,2026-03-31 00:00:00+00:00,2026-03-25 14:35:22+00:00,1,271505.2953,0.0005,0.9995,NO,IR_STRIKE
1551483,military-action-against-iran-ends-on-march-25-2026,"Military action against Iran ends on March 25, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:27+00:00,2026-03-31 00:00:00+00:00,2026-03-25 18:44:47+00:00,1,279156.9281649999,0.0005,0.9995,NO,IR_STRIKE
1551484,military-action-against-iran-ends-on-march-26-2026,"Military action against Iran ends on March 26, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:28+00:00,2026-03-31 00:00:00+00:00,2026-03-28 05:09:37+00:00,1,326381.8877879991,0.0005,0.9995,NO,IR_STRIKE
1551485,military-action-against-iran-ends-on-march-27-2026,"Military action against Iran ends on March 27, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:29+00:00,2026-03-31 00:00:00+00:00,2026-03-28 05:09:37+00:00,1,340372.41193000023,0.0005,0.9995,NO,IR_STRIKE
1551486,military-action-against-iran-ends-on-march-28-2026,"Military action against Iran ends on March 28, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:29+00:00,2026-03-31 00:00:00+00:00,2026-03-28 05:09:37+00:00,1,348513.1970129999,0.0005,0.9995,NO,IR_STRIKE
1551487,military-action-against-iran-ends-on-march-29-2026,"Military action against Iran ends on March 29, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:30+00:00,2026-03-31 00:00:00+00:00,2026-03-29 17:41:50+00:00,1,337055.51013699936,0.0005,0.9995,NO,IR_STRIKE
1551488,military-action-against-iran-ends-on-march-30-2026,"Military action against Iran ends on March 30, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:31+00:00,2026-03-31 00:00:00+00:00,2026-03-30 06:15:36+00:00,1,317132.59333899955,0.001,0.999,NO,IR_STRIKE
1551489,military-action-against-iran-ends-on-march-31-2026,"Military action against Iran ends on March 31, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:32+00:00,2026-03-31 00:00:00+00:00,2026-03-31 13:43:23+00:00,0,436455.1652370008,0.003,0.997,UNRESOLVED,IR_STRIKE
1551490,military-action-against-iran-continues-through-march-31-2026,"Military action against Iran continues through March 31, 2026?",Military action against Iran ends on...?,military-action-against-iran-ends-on,2026-03-10 14:01:33+00:00,2026-03-31 00:00:00+00:00,2026-03-31 13:43:23+00:00,0,789052.4324320017,0.998,0.002,UNRESOLVED,IR_STRIKE
1551553,military-action-against-iran-ends-by-march-11-2026,"Military action against Iran ends by March 11, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:05+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551554,military-action-against-iran-ends-by-march-12-2026,"Military action against Iran ends by March 12, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:06+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551555,military-action-against-iran-ends-by-march-13-2026,"Military action against Iran ends by March 13, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:07+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551556,military-action-against-iran-ends-by-march-14-2026,"Military action against Iran ends by March 14, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:08+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551557,military-action-against-iran-ends-by-march-15-2026,"Military action against Iran ends by March 15, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:09+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551558,military-action-against-iran-ends-by-march-16-2026,"Military action against Iran ends by March 16, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:10+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551559,military-action-against-iran-ends-by-march-17-2026,"Military action against Iran ends by March 17, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:11+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1551560,military-action-against-iran-ends-by-march-18-2026,"Military action against Iran ends by March 18, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:11+00:00,2026-03-31 00:00:00+00:00,2026-03-22 07:42:15+00:00,1,26919.331218,0.0005,0.9995,NO,IR_STRIKE
1551561,military-action-against-iran-ends-by-march-19-2026,"Military action against Iran ends by March 19, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:12+00:00,2026-03-31 00:00:00+00:00,2026-03-22 07:42:15+00:00,1,4339.62896,0.003,0.997,NO,IR_STRIKE
1551562,military-action-against-iran-ends-by-march-20-2026,"Military action against Iran ends by March 20, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:13+00:00,2026-03-31 00:00:00+00:00,2026-03-22 23:28:50+00:00,1,15708.692235999995,0.0005,0.9995,NO,IR_STRIKE
1551563,military-action-against-iran-ends-by-march-21-2026,"Military action against Iran ends by March 21, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:14+00:00,2026-03-31 00:00:00+00:00,2026-03-23 23:36:06+00:00,1,38326.804609,0.0005,0.9995,NO,IR_STRIKE
1551564,military-action-against-iran-ends-by-march-22-2026,"Military action against Iran ends by March 22, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:15+00:00,2026-03-31 00:00:00+00:00,2026-03-23 23:36:06+00:00,1,28515.00447600001,0.0005,0.9995,NO,IR_STRIKE
1551565,military-action-against-iran-ends-by-march-23-2026,"Military action against Iran ends by March 23, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:15+00:00,2026-03-31 00:00:00+00:00,2026-03-23 23:36:06+00:00,1,15083.772252,0.0005,0.9995,NO,IR_STRIKE
1551566,military-action-against-iran-ends-by-march-24-2026,"Military action against Iran ends by March 24, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:16+00:00,2026-03-31 00:00:00+00:00,2026-03-24 19:32:32+00:00,1,7870.702537999999,0.0005,0.9995,NO,IR_STRIKE
1551567,military-action-against-iran-ends-by-march-25-2026,"Military action against Iran ends by March 25, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:17+00:00,2026-03-31 00:00:00+00:00,2026-03-25 21:51:39+00:00,1,15515.282756000004,0.0005,0.9995,NO,IR_STRIKE
1551568,military-action-against-iran-ends-by-march-26-2026,"Military action against Iran ends by March 26, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:18+00:00,2026-03-31 00:00:00+00:00,2026-03-28 01:05:04+00:00,1,20013.269154,0.0005,0.9995,NO,IR_STRIKE
1551569,military-action-against-iran-ends-by-march-27-2026,"Military action against Iran ends by March 27, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:19+00:00,2026-03-31 00:00:00+00:00,2026-03-27 23:00:19+00:00,1,14521.48355,0.0005,0.9995,NO,IR_STRIKE
1551570,military-action-against-iran-ends-by-march-28-2026,"Military action against Iran ends by March 28, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:19+00:00,2026-03-31 00:00:00+00:00,2026-03-28 05:09:37+00:00,1,24052.344281000005,0.0005,0.9995,NO,IR_STRIKE
1551571,military-action-against-iran-ends-by-march-29-2026,"Military action against Iran ends by March 29, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:20+00:00,2026-03-31 00:00:00+00:00,2026-03-29 16:39:10+00:00,1,42480.15477900001,0.007,0.993,NO,IR_STRIKE
1551572,military-action-against-iran-ends-by-march-30-2026,"Military action against Iran ends by March 30, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:21+00:00,2026-03-31 00:00:00+00:00,2026-03-31 13:43:23+00:00,0,25299.532285000005,0.002,0.998,UNRESOLVED,IR_STRIKE
1551573,military-action-against-iran-ends-by-march-31-2026,"Military action against Iran ends by March 31, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-10 14:08:22+00:00,2026-03-31 00:00:00+00:00,2026-03-31 13:43:23+00:00,0,112003.738154,0.0045,0.9955,UNRESOLVED,IR_STRIKE
1718663,military-action-against-iran-ends-by-april-15-2026-937,"Military action against Iran ends by April 15, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-25 17:59:58+00:00,2026-03-31 00:00:00+00:00,2026-03-31 13:43:23+00:00,0,11754.148576999993,0.195,0.805,UNRESOLVED,IR_STRIKE
1718696,military-action-against-iran-ends-by-april-30-2026-239,"Military action against Iran ends by April 30, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-25 18:00:21+00:00,2026-03-31 00:00:00+00:00,2026-03-31 13:43:23+00:00,0,9780.303044000002,0.4,0.6,UNRESOLVED,IR_STRIKE
1718698,military-action-against-iran-ends-by-may-31-2026,"Military action against Iran ends by May 31, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-25 18:00:57+00:00,2026-03-31 00:00:00+00:00,2026-03-31 13:43:23+00:00,0,5288.876984000001,0.68,0.32,UNRESOLVED,IR_STRIKE
1718699,military-action-against-iran-ends-by-june-30-2026,"Military action against Iran ends by June 30, 2026?",Military action against Iran ends by...?,military-action-against-iran-ends-by,2026-03-25 18:01:21+00:00,2026-03-31 00:00:00+00:00,2026-03-31 13:43:23+00:00,0,1293.900164,0.66,0.34,UNRESOLVED,IR_STRIKE
677405,us-x-iran-nuclear-talks-resume-by-march-31,US x Iran nuclear talks resume by March 31? ,US x Iran nuclear talks resume by March 31? ,us-x-iran-nuclear-talks-resume-by-march-31,2025-11-11 22:51:50+00:00,2026-03-31 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,1454222.157147,1.0,0.0,YES,IR_STRIKE
1162935,us-forces-enter-iran-by-january-31,US forces enter Iran by January 31?,US forces enter Iran by..?,us-forces-enter-iran-by,2026-01-11 20:39:16+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,571796.006793,0.0,1.0,NO,IR_STRIKE
1199776,will-the-us-strike-yemen-next-184,Will the US strike Yemen next?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:27+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,116852.239952,0.0,1.0,NO,IR_STRIKE
1199777,will-the-us-strike-cuba-next-162,Will the US strike Cuba next?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:28+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,188817.624302,0.0,1.0,NO,IR_STRIKE
1199779,will-the-us-strike-somalia-next-656,Will the US strike Somalia next?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:29+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,12430945.086593,1.0,0.0,YES,IR_STRIKE
1199780,will-the-us-strike-iraq-next-138,Will the US strike Iraq next?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:30+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,144191.872117,0.0,1.0,NO,IR_STRIKE
1199781,will-the-us-strike-iran-next-433,Will the US strike Iran next?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:30+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,1174636.91332,0.0,1.0,NO,IR_STRIKE
1199782,will-the-us-strike-nigeria-next-595,Will the US strike Nigeria next?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:31+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,83094.211366,0.0,1.0,NO,IR_STRIKE
1199783,will-the-us-strike-syria-next-492,Will the US strike Syria next?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:31+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,240596.21704,0.0,1.0,NO,IR_STRIKE
1199784,will-the-us-strike-another-country-first-252,Will the US strike another country first?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:32+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,138001.734605,0.0,1.0,NO,IR_STRIKE
1199785,will-the-us-not-strike-another-country-before-2027-952,Will the US not strike another country before 2027?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:33+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,368633.0092,0.0,1.0,NO,IR_STRIKE
1199786,will-the-us-strike-mexico-next-414,Will the US strike Mexico next?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:33+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,127450.495935,0.0,1.0,NO,IR_STRIKE
1199787,will-the-us-strike-colombia-next-863,Will the US strike Colombia next?,Next Country US Strikes,next-country-us-strikes-918,2026-01-16 18:55:34+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,102689.309669,0.0,1.0,NO,IR_STRIKE
1394298,us-forces-enter-iran-by-february-28,US forces enter Iran by February 28?,US forces enter Iran by..?,us-forces-enter-iran-by,2026-02-18 21:04:57+00:00,2026-03-19 09:09:23+00:00,2026-03-19 09:09:23+00:00,1,420868.490704,0.0,1.0,NO,IR_STRIKE
1465966,will-us-or-israel-strike-iran-on-march-1-2026,"Will US or Israel strike Iran on March 1, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:04+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,1546965.587591,1.0,0.0,YES,IR_STRIKE
1465967,will-us-or-israel-strike-iran-on-march-2-2026,"Will US or Israel strike Iran on March 2, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:05+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,2110344.914614,1.0,0.0,YES,IR_STRIKE
1465968,will-us-or-israel-strike-iran-on-march-3-2026,"Will US or Israel strike Iran on March 3, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:06+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,2127874.3337,1.0,0.0,YES,IR_STRIKE
1465969,will-us-or-israel-strike-iran-on-march-4-2026,"Will US or Israel strike Iran on March 4, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:06+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,1204059.832157,1.0,0.0,YES,IR_STRIKE
1465970,will-us-or-israel-strike-iran-on-march-5-2026,"Will US or Israel strike Iran on March 5, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:07+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,1.0,0.0,YES,IR_STRIKE
1465971,will-us-or-israel-strike-iran-on-march-6-2026,"Will US or Israel strike Iran on March 6, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:07+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,1.0,0.0,YES,IR_STRIKE
1465972,will-us-or-israel-strike-iran-on-march-7-2026,"Will US or Israel strike Iran on March 7, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:08+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,1.0,0.0,YES,IR_STRIKE
1465973,will-us-or-israel-strike-iran-on-march-8-2026,"Will US or Israel strike Iran on March 8, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:09+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,1.0,0.0,YES,IR_STRIKE
1465974,will-us-or-israel-strike-iran-on-march-9-2026,"Will US or Israel strike Iran on March 9, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:09+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,1.0,0.0,YES,IR_STRIKE
1465975,will-us-or-israel-strike-iran-on-march-10-2026,"Will US or Israel strike Iran on March 10, 2026?",US/Israel strikes Iran on...?,usisrael-strikes-iran-on,2026-02-28 13:37:10+00:00,2026-03-10 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,1.0,0.0,YES,IR_STRIKE
1466030,us-forces-enter-iran-by-march-3-882-999,US forces enter Iran by March 3?,US forces enter Iran by..?,us-forces-enter-iran-by,2026-02-28 13:54:50+00:00,2026-03-03 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,921359.841156,0.0,1.0,NO,IR_STRIKE
1466031,us-forces-enter-iran-by-march-7,US forces enter Iran by March 7?,US forces enter Iran by..?,us-forces-enter-iran-by,2026-02-28 13:56:53+00:00,2026-03-03 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1466029,us-forces-enter-iran-by-march-1-768-899-597,US forces enter Iran by March 1?,US forces enter Iran by..?,us-forces-enter-iran-by,2026-02-28 13:54:30+00:00,2026-03-01 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,160344.554233,0.0,1.0,NO,IR_STRIKE
1466036,us-forces-enter-iran-by-march-14-337,US forces enter Iran by March 14?,US forces enter Iran by..?,us-forces-enter-iran-by,2026-02-28 13:57:47+00:00,2026-03-01 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,0.0,0.0,1.0,NO,IR_STRIKE
1273905,will-the-us-next-strike-iran-in-january-2026-et,Will the US next strike Iran in January 2026 (ET)?,US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:38+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,264639.439241,0.0,1.0,NO,IR_STRIKE
1273906,will-the-us-next-strike-iran-on-february-1-2026-et,"Will the US next strike Iran on February 1, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:38+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,891598.734646,0.0,1.0,NO,IR_STRIKE
1273907,will-the-us-next-strike-iran-on-february-2-2026-et,"Will the US next strike Iran on February 2, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:39+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,489907.355097,0.0,1.0,NO,IR_STRIKE
1273908,will-the-us-next-strike-iran-on-february-3-2026-et,"Will the US next strike Iran on February 3, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:40+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,463964.351791,0.0,1.0,NO,IR_STRIKE
1273909,will-the-us-next-strike-iran-on-february-4-2026-et,"Will the US next strike Iran on February 4, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:40+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,999004.597025,0.0,1.0,NO,IR_STRIKE
1273910,will-the-us-next-strike-iran-on-february-5-2026-et,"Will the US next strike Iran on February 5, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:41+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,501896.8942,0.0,1.0,NO,IR_STRIKE
1273911,will-the-us-next-strike-iran-on-february-6-2026-et,"Will the US next strike Iran on February 6, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:42+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,576956.082557,0.0,1.0,NO,IR_STRIKE
1273912,will-the-us-next-strike-iran-on-february-7-2026-et,"Will the US next strike Iran on February 7, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:42+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,648793.858433,0.0,1.0,NO,IR_STRIKE
1273913,will-the-us-next-strike-iran-on-february-8-2026-et,"Will the US next strike Iran on February 8, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:43+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,2612755.165627,0.0,1.0,NO,IR_STRIKE
1273914,will-the-us-next-strike-iran-on-february-9-2026-et,"Will the US next strike Iran on February 9, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:43+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,3494377.897018,0.0,1.0,NO,IR_STRIKE
1273915,will-the-us-next-strike-iran-on-february-10-2026-et,"Will the US next strike Iran on February 10, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:44+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,2824909.075364,0.0,1.0,NO,IR_STRIKE
1273916,will-the-us-next-strike-iran-on-february-11-2026-et,"Will the US next strike Iran on February 11, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:45+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,2583817.375819,0.0,1.0,NO,IR_STRIKE
1273917,will-the-us-next-strike-iran-on-february-12-2026-et,"Will the US next strike Iran on February 12, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:45+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,1154654.031545,0.0,1.0,NO,IR_STRIKE
1273918,will-the-us-next-strike-iran-on-february-13-2026-et,"Will the US next strike Iran on February 13, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:46+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,1200922.649057,0.0,1.0,NO,IR_STRIKE
1273919,will-the-us-next-strike-iran-on-february-14-2026-et,"Will the US next strike Iran on February 14, 2026 (ET)?",US next strikes Iran on...?,us-next-strikes-iran-on-843,2026-01-26 23:22:47+00:00,2026-02-28 00:00:00+00:00,2026-03-19 09:09:23+00:00,1,1111982.300338,0.0,1.0,NO,IR_STRIKE
